490.0   490.0   0.1
3919.0  3919.0  0.1
7348.0  7348.0  0.1
577.0   384.0   0.1
4612.0  3075.0  0.1
8647.0  5764.0  0.1
600.0   800.0   0.1
1200.0  1600.0  0.1
1800.0  2400.0  0.1
0.0     0.0      500.0
0.0     0.0     1000.0
0.0     0.0     1500.0
0.0     0.0     2000.0
