TITLE = "Temporal Signal for receiver number 00002"
VARIABLES = "Time","xx","yy","zz","xy","yz","xz","u","v","w"
# x1       0.0
# x2       5543.0
# x3       0.1
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001791672 0.0 0.0
0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.001274207 0.0 0.0
0.04 0.0 0.0 0.0 0.0 0.0 0.0 -0.0005841969 0.0 0.0
0.06 0.0 0.0 0.0 0.0 0.0 0.0 -0.001397878 0.0 0.0
0.08 0.0 0.0 0.0 0.0 0.0 0.0 -0.001704468 0.0 0.0
0.1 0.0 0.0 0.0 0.0 0.0 0.0 -0.002458576 0.0 0.0
0.12 0.0 0.0 0.0 0.0 0.0 0.0 -0.001733544 0.0 0.0
0.14 0.0 0.0 0.0 0.0 0.0 0.0 -0.002656308 0.0 0.0
0.16 0.0 0.0 0.0 0.0 0.0 0.0 3.75088e-05 0.0 0.0
0.18 0.0 0.0 0.0 0.0 0.0 0.0 0.002150977 0.0 0.0
0.2 0.0 0.0 0.0 0.0 0.0 0.0 0.002206496 0.0 0.0
0.22 0.0 0.0 0.0 0.0 0.0 0.0 0.001637735 0.0 0.0
0.24 0.0 0.0 0.0 0.0 0.0 0.0 0.002026332 0.0 0.0
0.26 0.0 0.0 0.0 0.0 0.0 0.0 0.00288678 0.0 0.0
0.28 0.0 0.0 0.0 0.0 0.0 0.0 0.001450345 0.0 0.0
0.3 0.0 0.0 0.0 0.0 0.0 0.0 -0.001355917 0.0 0.0
0.32 0.0 0.0 0.0 0.0 0.0 0.0 0.001372322 0.0 0.0
0.34 0.0 0.0 0.0 0.0 0.0 0.0 0.0001930014 0.0 0.0
0.36 0.0 0.0 0.0 0.0 0.0 0.0 -0.001137727 0.0 0.0
0.38 0.0 0.0 0.0 0.0 0.0 0.0 -0.001241866 0.0 0.0
0.4 0.0 0.0 0.0 0.0 0.0 0.0 -0.002274839 0.0 0.0
0.42 0.0 0.0 0.0 0.0 0.0 0.0 -0.002031591 0.0 0.0
0.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0001312069 0.0 0.0
0.46 0.0 0.0 0.0 0.0 0.0 0.0 -0.001230738 0.0 0.0
0.48 0.0 0.0 0.0 0.0 0.0 0.0 -0.0003124072 0.0 0.0
0.5 0.0 0.0 0.0 0.0 0.0 0.0 -0.0009476103 0.0 0.0
0.52 0.0 0.0 0.0 0.0 0.0 0.0 0.0005108117 0.0 0.0
0.54 0.0 0.0 0.0 0.0 0.0 0.0 0.0004479243 0.0 0.0
0.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0005710201 0.0 0.0
0.58 0.0 0.0 0.0 0.0 0.0 0.0 0.00058757 0.0 0.0
0.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0009959947 0.0 0.0
0.62 0.0 0.0 0.0 0.0 0.0 0.0 0.0009322085 0.0 0.0
0.64 0.0 0.0 0.0 0.0 0.0 0.0 0.0007222348 0.0 0.0
0.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0004108199 0.0 0.0
0.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0001652404 0.0 0.0
0.7000000000000001 0.0 0.0 0.0 0.0 0.0 0.0 -3.644639e-05 0.0 0.0
0.72 0.0 0.0 0.0 0.0 0.0 0.0 -0.001375206 0.0 0.0
0.74 0.0 0.0 0.0 0.0 0.0 0.0 -0.001510135 0.0 0.0
0.76 0.0 0.0 0.0 0.0 0.0 0.0 -0.0008544838 0.0 0.0
0.78 0.0 0.0 0.0 0.0 0.0 0.0 -0.001269988 0.0 0.0
0.8 0.0 0.0 0.0 0.0 0.0 0.0 -0.0003843487 0.0 0.0
0.8200000000000001 0.0 0.0 0.0 0.0 0.0 0.0 -0.0005443135 0.0 0.0
0.84 0.0 0.0 0.0 0.0 0.0 0.0 0.00136087 0.0 0.0
0.86 0.0 0.0 0.0 0.0 0.0 0.0 0.001347752 0.0 0.0
0.88 0.0 0.0 0.0 0.0 0.0 0.0 0.001757425 0.0 0.0
0.9 0.0 0.0 0.0 0.0 0.0 0.0 0.001528198 0.0 0.0
0.92 0.0 0.0 0.0 0.0 0.0 0.0 0.0008086696 0.0 0.0
0.9400000000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0004144695 0.0 0.0
0.96 0.0 0.0 0.0 0.0 0.0 0.0 -0.001884595 0.0 0.0
0.98 0.0 0.0 0.0 0.0 0.0 0.0 -0.002010866 0.0 0.0
1.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.001959713 0.0 0.0
